,file_path,image_size,faces_num,face_size,batch,iter,engine,status
3201,anger/3879.jpg,175,1,169,25,3,1,ok
3202,anger/388.jpg,281,1,241,25,3,1,ok
3203,anger/3880.jpg,226,1,196,25,3,1,ok
3204,anger/3881.jpg,1021,1,935,25,3,1,ok
3205,anger/3882.jpg,270,1,242,25,3,1,ok
3206,anger/3883.jpg,192,1,147,25,3,1,ok
3207,anger/3884.jpg,361,1,327,25,3,1,ok
3208,anger/3885.jpg,733,0,0,25,3,1,ok
3209,anger/3886.jpg,243,1,223,25,3,1,ok
3210,anger/3887.jpg,930,2,881,25,3,1,ok
3211,anger/3888.jpg,428,1,428,25,3,1,ok
3212,anger/3889.jpg,717,1,569,25,3,1,ok
3213,anger/389.jpg,253,1,210,25,3,1,ok
3214,anger/3890.jpg,341,1,306,25,3,1,ok
3215,anger/3891.jpg,392,1,327,25,3,1,ok
3216,anger/3892.jpg,665,1,569,25,3,1,ok
3217,anger/3893.jpg,456,1,434,25,3,1,ok
3218,anger/3894.jpg,261,1,191,25,3,1,ok
3219,anger/3895.jpg,1659,1,1659,25,3,1,ok
3220,anger/3896.jpg,254,1,213,25,3,1,ok
3221,anger/3897.jpg,670,1,670,25,3,1,ok
3222,anger/3898.jpg,275,1,253,25,3,1,ok
3223,anger/3899.jpg,637,1,590,25,3,1,ok
3224,anger/39.jpg,376,1,358,25,3,1,ok
3225,anger/390.jpg,633,1,593,25,3,1,ok
3226,anger/3900.jpg,144,1,144,25,3,1,ok
3227,anger/3901.jpg,200,1,174,25,3,1,ok
3228,anger/3902.jpg,137,1,137,25,3,1,ok
3229,anger/3903.jpg,347,1,298,25,3,1,ok
3230,anger/3904.jpg,320,1,276,25,3,1,ok
3231,anger/3905.jpg,299,1,216,25,3,1,ok
3232,anger/3906.jpg,204,1,184,25,3,1,ok
3233,anger/3907.jpg,317,1,257,25,3,1,ok
3234,anger/3908.jpg,691,1,615,25,3,1,ok
3235,anger/3909.jpg,1678,1,1488,25,3,1,ok
3236,anger/391.jpg,230,1,203,25,3,1,ok
3237,anger/3910.jpg,150,1,136,25,3,1,ok
3238,anger/3911.jpg,292,1,286,25,3,1,ok
3239,anger/3912.jpg,485,1,438,25,3,1,ok
3240,anger/3913.jpg,414,1,365,25,3,1,ok
3241,anger/3914.jpg,205,1,167,25,3,1,ok
3242,anger/3915.jpg,434,1,378,25,3,1,ok
3243,anger/3916.jpg,211,1,200,25,3,1,ok
3244,anger/3917.jpg,774,1,650,25,3,1,ok
3245,anger/3918.jpg,194,1,163,25,3,1,ok
3246,anger/3919.jpg,902,1,902,25,3,1,ok
3247,anger/392.jpg,486,1,486,25,3,1,ok
3248,anger/3920.jpg,249,1,222,25,3,1,ok
3249,anger/3921.jpg,212,1,205,25,3,1,ok
3250,anger/3922.jpg,531,1,450,26,3,2,ok
3251,anger/3923.jpg,244,1,223,26,3,2,ok
3252,anger/3924.jpg,216,1,210,26,3,2,ok
3253,anger/3925.jpg,220,1,193,26,3,2,ok
3254,anger/3926.jpg,976,1,784,26,3,2,ok
3255,anger/3927.jpg,666,1,647,26,3,2,ok
3256,anger/3928.jpg,2075,1,1939,26,3,2,ok
3257,anger/3929.jpg,603,1,540,26,3,2,ok
3258,anger/393.jpg,976,1,832,26,3,2,ok
3259,anger/3930.jpg,305,1,281,26,3,2,ok
3260,anger/3931.jpg,373,1,295,26,3,2,ok
3261,anger/3932.jpg,260,1,242,26,3,2,ok
3262,anger/3933.jpg,453,1,442,26,3,2,ok
3263,anger/3934.jpg,137,1,137,26,3,2,ok
3264,anger/3935.jpg,568,1,525,26,3,2,ok
3265,anger/3936.jpg,413,1,413,26,3,2,ok
3266,anger/3937.jpg,323,1,310,26,3,2,ok
3267,anger/3938.jpg,239,1,198,26,3,2,ok
3268,anger/3939.jpg,558,1,463,26,3,2,ok
3269,anger/394.jpg,209,1,177,26,3,2,ok
3270,anger/3940.jpg,327,1,327,26,3,2,ok
3271,anger/3941.jpg,278,1,262,26,3,2,ok
3272,anger/3942.jpg,193,1,149,26,3,2,ok
3273,anger/3943.jpg,249,1,241,26,3,2,ok
3274,anger/3944.jpg,462,1,369,26,3,2,ok
3275,anger/3945.jpg,266,1,236,26,3,2,ok
3276,anger/3946.jpg,835,1,669,26,3,2,ok
3277,anger/3947.jpg,194,1,194,26,3,2,ok
3278,anger/3948.jpg,196,1,157,26,3,2,ok
3279,anger/3949.jpg,438,1,438,26,3,2,ok
3280,anger/395.jpg,526,1,439,26,3,2,ok
3281,anger/3950.jpg,486,1,372,26,3,2,ok
3282,anger/3951.jpg,272,1,225,26,3,2,ok
3283,anger/3952.jpg,383,1,356,26,3,2,ok
3284,anger/3953.jpg,244,1,235,26,3,2,ok
3285,anger/3954.jpg,327,1,279,26,3,2,ok
3286,anger/3955.jpg,274,1,260,26,3,2,ok
3287,anger/3956.jpg,648,1,607,26,3,2,ok
3288,anger/3957.jpg,591,1,547,26,3,2,ok
3289,anger/3958.jpg,261,1,238,26,3,2,ok
3290,anger/3959.jpg,249,1,199,26,3,2,ok
3291,anger/396.jpg,220,1,220,26,3,2,ok
3292,anger/3960.jpg,373,1,295,26,3,2,ok
3293,anger/3961.jpg,476,1,476,26,3,2,ok
3294,anger/3962.jpg,330,1,296,26,3,2,ok
3295,anger/3963.jpg,278,1,270,26,3,2,ok
3296,anger/3964.jpg,739,1,730,26,3,2,ok
3297,anger/3965.jpg,473,1,437,26,3,2,ok
3298,anger/3966.jpg,366,1,303,26,3,2,ok
3299,anger/3967.jpg,643,1,535,26,3,2,ok
3300,anger/3968.jpg,156,1,136,26,3,2,ok
3301,anger/3969.jpg,422,1,386,26,3,2,ok
3302,anger/397.jpg,248,1,207,26,3,2,ok
3303,anger/3970.jpg,238,1,198,26,3,2,ok
3304,anger/3971.jpg,426,1,383,26,3,2,ok
3305,anger/3972.jpg,453,1,442,26,3,2,ok
3306,anger/3973.jpg,275,1,227,26,3,2,ok
3307,anger/3974.jpg,387,2,327,26,3,2,ok
3308,anger/3975.jpg,177,1,151,26,3,2,ok
3309,anger/3976.jpg,275,1,240,26,3,2,ok
3310,anger/3977.jpg,304,1,233,26,3,2,ok
3311,anger/3978.jpg,182,1,156,26,3,2,ok
3312,anger/3979.jpg,322,1,309,26,3,2,ok
3313,anger/398.jpg,265,1,228,26,3,2,ok
3314,anger/3980.jpg,401,1,369,26,3,2,ok
3315,anger/3981.jpg,248,1,196,26,3,2,ok
3316,anger/3982.jpg,592,1,554,26,3,2,ok
3317,anger/3983.jpg,209,1,177,26,3,2,ok
3318,anger/3984.jpg,247,1,208,26,3,2,ok
3319,anger/3985.jpg,270,1,240,26,3,2,ok
3320,anger/3986.jpg,196,1,156,26,3,2,ok
3321,anger/3987.jpg,270,1,243,26,3,2,ok
3322,anger/3988.jpg,231,1,193,26,3,2,ok
3323,anger/3989.jpg,256,1,195,26,3,2,ok
3324,anger/399.jpg,219,1,184,26,3,2,ok
3325,anger/3990.jpg,292,1,292,26,3,2,ok
3326,anger/3991.jpg,248,1,224,26,3,2,ok
3327,anger/3992.jpg,281,1,249,26,3,2,ok
3328,anger/3993.jpg,273,1,249,26,3,2,ok
3329,anger/3994.jpg,171,1,142,26,3,2,ok
3330,anger/3995.jpg,706,1,633,26,3,2,ok
3331,anger/3996.jpg,260,1,221,26,3,2,ok
3332,anger/3997.jpg,149,1,149,26,3,2,ok
3333,anger/3998.jpg,904,1,815,26,3,2,ok
3334,anger/3999.jpg,460,1,415,26,3,2,ok
3335,anger/4.jpg,188,1,170,26,3,2,ok
3336,anger/40.jpg,209,1,175,26,3,2,ok
3337,anger/400.jpg,226,1,162,26,3,2,ok
3338,anger/4000.jpg,244,1,186,26,3,2,ok
3339,anger/4001.jpg,209,1,175,26,3,2,ok
3340,anger/4002.jpg,197,1,185,26,3,2,ok
3341,anger/4003.jpg,687,1,568,26,3,2,ok
3342,anger/4004.jpg,360,1,314,26,3,2,ok
3343,anger/4005.jpg,175,1,133,26,3,2,ok
3344,anger/4006.jpg,308,1,308,26,3,2,ok
3345,anger/4007.jpg,413,1,377,26,3,2,ok
3346,anger/4008.jpg,764,1,584,26,3,2,ok
3347,anger/4009.jpg,217,1,201,26,3,2,ok
3348,anger/401.jpg,247,1,247,26,3,2,ok
3349,anger/4010.jpg,494,1,482,26,3,2,ok
3350,anger/4011.jpg,2927,1,2234,26,3,2,ok
3351,anger/4012.jpg,186,1,133,26,3,2,ok
3352,anger/4013.jpg,469,1,428,26,3,2,ok
3353,anger/4014.jpg,171,1,128,26,3,2,ok
3354,anger/4015.jpg,299,1,252,26,3,2,ok
3355,anger/4016.jpg,190,1,190,26,3,2,ok
3356,anger/4017.jpg,176,1,120,26,3,2,ok
3357,anger/4018.jpg,366,1,313,26,3,2,ok
3358,anger/4019.jpg,163,1,154,26,3,2,ok
3359,anger/402.jpg,230,1,206,26,3,2,ok
3360,anger/4020.jpg,338,1,270,26,3,2,ok
3361,anger/4021.jpg,354,1,354,26,3,2,ok
3362,anger/4022.jpg,186,1,158,26,3,2,ok
3363,anger/4023.jpg,473,1,461,26,3,2,ok
3364,anger/4024.jpg,3572,1,3247,26,3,2,ok
3365,anger/4025.jpg,295,1,281,26,3,2,ok
3366,anger/4026.jpg,193,1,174,26,3,2,ok
3367,anger/4027.jpg,1106,1,979,26,3,2,ok
3368,anger/4028.jpg,154,1,148,26,3,2,ok
3369,anger/4029.jpg,315,1,315,26,3,2,ok
3370,anger/403.jpg,253,1,253,26,3,2,ok
3371,anger/4030.jpg,496,1,496,26,3,2,ok
3372,anger/4031.jpg,1253,1,988,26,3,2,ok
3373,anger/4032.jpg,2619,1,2090,26,3,2,ok
3374,anger/4033.jpg,743,1,621,26,3,2,ok
3375,anger/4034.jpg,318,1,318,27,3,3,ok
3376,anger/4035.jpg,279,1,243,27,3,3,ok
3377,anger/4036.jpg,985,1,862,27,3,3,ok
3378,anger/4037.jpg,345,1,328,27,3,3,ok
3379,anger/4038.jpg,611,1,544,27,3,3,ok
3380,anger/4039.jpg,442,1,356,27,3,3,ok
3381,anger/404.jpg,910,1,629,27,3,3,ok
3382,anger/4040.jpg,306,1,261,27,3,3,ok
3383,anger/4041.jpg,143,1,143,27,3,3,ok
3384,anger/4042.jpg,551,1,494,27,3,3,ok
3385,anger/4043.jpg,998,1,863,27,3,3,ok
3386,anger/4044.jpg,313,1,303,27,3,3,ok
3387,anger/4045.jpg,392,1,353,27,3,3,ok
3388,anger/4046.jpg,627,1,551,27,3,3,ok
3389,anger/4047.jpg,186,1,163,27,3,3,ok
3390,anger/4048.jpg,494,1,441,27,3,3,ok
3391,anger/4049.jpg,407,1,357,27,3,3,ok
3392,anger/405.jpg,237,1,220,27,3,3,ok
3393,anger/4050.jpg,167,1,157,27,3,3,ok
3394,anger/4051.jpg,721,1,639,27,3,3,ok
3395,anger/4052.jpg,210,1,183,27,3,3,ok
3396,anger/4053.jpg,288,1,279,27,3,3,ok
3397,anger/4054.jpg,812,1,756,27,3,3,ok
3398,anger/4055.jpg,283,1,260,27,3,3,ok
3399,anger/4056.jpg,573,1,557,27,3,3,ok
3400,anger/4057.jpg,334,1,314,27,3,3,ok
3401,anger/4058.jpg,313,1,259,27,3,3,ok
3402,anger/4059.jpg,259,1,250,27,3,3,ok
3403,anger/406.jpg,616,1,592,27,3,3,ok
3404,anger/4060.jpg,194,1,164,27,3,3,ok
3405,anger/4061.jpg,687,1,623,27,3,3,ok
3406,anger/4062.jpg,265,1,229,27,3,3,ok
3407,anger/4063.jpg,211,1,181,27,3,3,ok
3408,anger/4064.jpg,740,1,596,27,3,3,ok
3409,anger/4065.jpg,171,1,104,27,3,3,ok
3410,anger/4066.jpg,217,1,182,27,3,3,ok
3411,anger/4067.jpg,585,1,481,27,3,3,ok
3412,anger/4068.jpg,846,1,736,27,3,3,ok
3413,anger/4069.jpg,161,1,139,27,3,3,ok
3414,anger/407.jpg,321,1,321,27,3,3,ok
3415,anger/4070.jpg,169,1,142,27,3,3,ok
3416,anger/4071.jpg,496,1,415,27,3,3,ok
3417,anger/4072.jpg,498,1,410,27,3,3,ok
3418,anger/4073.jpg,150,1,150,27,3,3,ok
3419,anger/4074.jpg,312,1,285,27,3,3,ok
3420,anger/4075.jpg,547,1,442,27,3,3,ok
3421,anger/4076.jpg,1217,1,992,27,3,3,ok
3422,anger/4077.jpg,533,1,504,27,3,3,ok
3423,anger/4078.jpg,297,1,267,27,3,3,ok
3424,anger/4079.jpg,1031,1,846,27,3,3,ok
3425,anger/408.jpg,543,1,478,27,3,3,ok
3426,anger/4080.jpg,379,1,350,27,3,3,ok
3427,anger/4081.jpg,932,1,754,27,3,3,ok
3428,anger/4082.jpg,555,1,498,27,3,3,ok
3429,anger/4083.jpg,176,1,118,27,3,3,ok
3430,anger/4084.jpg,538,1,474,27,3,3,ok
3431,anger/4085.jpg,491,1,408,27,3,3,ok
3432,anger/4086.jpg,855,1,855,27,3,3,ok
3433,anger/4087.jpg,401,1,317,27,3,3,ok
3434,anger/4088.jpg,636,1,493,27,3,3,ok
3435,anger/4089.jpg,271,1,265,27,3,3,ok
3436,anger/409.jpg,574,0,0,27,3,3,ok
3437,anger/4090.jpg,521,1,467,27,3,3,ok
3438,anger/4091.jpg,422,1,364,27,3,3,ok
3439,anger/4092.jpg,193,1,190,27,3,3,ok
3440,anger/4093.jpg,340,1,311,27,3,3,ok
3441,anger/4094.jpg,396,1,395,27,3,3,ok
3442,anger/4095.jpg,247,1,213,27,3,3,ok
3443,anger/4096.jpg,281,1,228,27,3,3,ok
3444,anger/4097.jpg,454,1,431,27,3,3,ok
3445,anger/4098.jpg,1471,1,1360,27,3,3,ok
3446,anger/4099.jpg,543,1,485,27,3,3,ok
3447,anger/41.jpg,231,1,191,27,3,3,ok
3448,anger/410.jpg,219,1,199,27,3,3,ok
3449,anger/4100.jpg,446,1,363,27,3,3,ok
3450,anger/4101.jpg,226,1,178,27,3,3,ok
3451,anger/4102.jpg,279,1,223,27,3,3,ok
3452,anger/4103.jpg,1410,1,1230,27,3,3,ok
3453,anger/4104.jpg,340,1,340,27,3,3,ok
3454,anger/4105.jpg,214,1,188,27,3,3,ok
3455,anger/4106.jpg,374,1,323,27,3,3,ok
3456,anger/4107.jpg,179,1,139,27,3,3,ok
3457,anger/4108.jpg,217,1,190,27,3,3,ok
3458,anger/4109.jpg,412,1,371,27,3,3,ok
3459,anger/411.jpg,396,1,354,27,3,3,ok
3460,anger/4110.jpg,591,1,529,27,3,3,ok
3461,anger/4111.jpg,946,1,867,27,3,3,ok
3462,anger/4112.jpg,174,1,149,27,3,3,ok
3463,anger/4113.jpg,393,1,393,27,3,3,ok
3464,anger/4114.jpg,338,1,275,27,3,3,ok
3465,anger/4115.jpg,309,1,284,27,3,3,ok
3466,anger/4116.jpg,975,1,971,27,3,3,ok
3467,anger/4117.jpg,856,1,793,27,3,3,ok
3468,anger/4118.jpg,351,1,338,27,3,3,ok
3469,anger/4119.jpg,243,1,215,27,3,3,ok
3470,anger/412.jpg,228,1,210,27,3,3,ok
3471,anger/4120.jpg,725,1,712,27,3,3,ok
3472,anger/4121.jpg,531,1,396,27,3,3,ok
3473,anger/4122.jpg,230,1,216,27,3,3,ok
3474,anger/4123.jpg,333,1,299,27,3,3,ok
3475,anger/4124.jpg,341,1,295,27,3,3,ok
3476,anger/4125.jpg,400,0,0,27,3,3,ok
3477,anger/4126.jpg,434,1,385,27,3,3,ok
3478,anger/4127.jpg,196,1,177,27,3,3,ok
3479,anger/4128.jpg,205,1,179,27,3,3,ok
3480,anger/4129.jpg,175,1,147,27,3,3,ok
3481,anger/413.jpg,253,1,203,27,3,3,ok
3482,anger/4130.jpg,326,1,312,27,3,3,ok
3483,anger/4131.jpg,200,1,181,27,3,3,ok
3484,anger/4132.jpg,682,1,586,27,3,3,ok
3485,anger/4133.jpg,417,1,417,27,3,3,ok
3486,anger/4134.jpg,166,1,139,27,3,3,ok
3487,anger/4135.jpg,321,1,249,27,3,3,ok
3488,anger/4136.jpg,306,1,250,27,3,3,ok
3489,anger/4137.jpg,500,1,440,27,3,3,ok
3490,anger/4138.jpg,260,1,225,27,3,3,ok
3491,anger/4139.jpg,1285,1,1253,27,3,3,ok
3492,anger/414.jpg,265,1,245,27,3,3,ok
3493,anger/4140.jpg,610,1,550,27,3,3,ok
3494,anger/4141.jpg,168,1,118,27,3,3,ok
3495,anger/4142.jpg,2216,1,1997,27,3,3,ok
3496,anger/4143.jpg,217,1,157,27,3,3,ok
3497,anger/4144.jpg,1493,1,1336,27,3,3,ok
3498,anger/4145.jpg,2379,1,2224,27,3,3,ok
3499,anger/4146.jpg,419,1,322,27,3,3,ok
3500,anger/4147.jpg,236,1,234,28,3,4,ok
3501,anger/4148.jpg,411,1,359,28,3,4,ok
3502,anger/4149.jpg,193,1,171,28,3,4,ok
3503,anger/415.jpg,187,1,133,28,3,4,ok
3504,anger/4150.jpg,460,1,349,28,3,4,ok
3505,anger/4151.jpg,165,1,165,28,3,4,ok
3506,anger/4152.jpg,647,1,578,28,3,4,ok
3507,anger/4153.jpg,347,1,287,28,3,4,ok
3508,anger/4154.jpg,483,1,428,28,3,4,ok
3509,anger/4155.jpg,171,1,124,28,3,4,ok
3510,anger/4156.jpg,1608,2,1314,28,3,4,ok
3511,anger/4157.jpg,292,1,247,28,3,4,ok
3512,anger/4158.jpg,239,1,237,28,3,4,ok
3513,anger/4159.jpg,306,1,287,28,3,4,ok
3514,anger/416.jpg,1043,1,866,28,3,4,ok
3515,anger/4160.jpg,1094,1,926,28,3,4,ok
3516,anger/4161.jpg,275,1,258,28,3,4,ok
3517,anger/4162.jpg,592,1,537,28,3,4,ok
3518,anger/4163.jpg,206,1,206,28,3,4,ok
3519,anger/4164.jpg,428,1,345,28,3,4,ok
3520,anger/4165.jpg,293,1,293,28,3,4,ok
3521,anger/4166.jpg,237,1,237,28,3,4,ok
3522,anger/4167.jpg,358,1,352,28,3,4,ok
3523,anger/4168.jpg,557,1,481,28,3,4,ok
3524,anger/4169.jpg,750,1,643,28,3,4,ok
3525,anger/417.jpg,183,1,157,28,3,4,ok
3526,anger/4170.jpg,946,1,804,28,3,4,ok
3527,anger/4171.jpg,228,1,210,28,3,4,ok
3528,anger/4172.jpg,524,1,425,28,3,4,ok
3529,anger/4173.jpg,247,1,213,28,3,4,ok
3530,anger/4174.jpg,182,1,115,28,3,4,ok
3531,anger/4175.jpg,344,1,287,28,3,4,ok
3532,anger/4176.jpg,1077,1,986,28,3,4,ok
3533,anger/4177.jpg,599,1,529,28,3,4,ok
3534,anger/4178.jpg,298,1,275,28,3,4,ok
3535,anger/4179.jpg,171,1,142,28,3,4,ok
3536,anger/418.jpg,218,1,176,28,3,4,ok
3537,anger/4180.jpg,261,1,261,28,3,4,ok
3538,anger/4181.jpg,547,1,498,28,3,4,ok
3539,anger/4182.jpg,595,1,588,28,3,4,ok
3540,anger/4183.jpg,186,1,144,28,3,4,ok
3541,anger/4184.jpg,187,1,166,28,3,4,ok
3542,anger/4185.jpg,517,1,386,28,3,4,ok
3543,anger/4186.jpg,315,1,282,28,3,4,ok
3544,anger/4187.jpg,191,1,191,28,3,4,ok
3545,anger/4188.jpg,209,1,164,28,3,4,ok
3546,anger/4189.jpg,228,1,216,28,3,4,ok
3547,anger/419.jpg,964,1,892,28,3,4,ok
3548,anger/4190.jpg,379,1,337,28,3,4,ok
3549,anger/4191.jpg,520,1,451,28,3,4,ok
3550,anger/4192.jpg,287,1,267,28,3,4,ok
3551,anger/4193.jpg,1045,1,997,28,3,4,ok
3552,anger/4194.jpg,430,1,414,28,3,4,ok
3553,anger/4195.jpg,188,1,146,28,3,4,ok
3554,anger/4196.jpg,256,1,228,28,3,4,ok
3555,anger/4197.jpg,552,1,531,28,3,4,ok
3556,anger/4198.jpg,2106,1,2049,28,3,4,ok
3557,anger/4199.jpg,260,1,260,28,3,4,ok
3558,anger/42.jpg,734,1,574,28,3,4,ok
3559,anger/420.jpg,339,1,279,28,3,4,ok
3560,anger/4200.jpg,453,1,365,28,3,4,ok
3561,anger/4201.jpg,317,1,256,28,3,4,ok
3562,anger/4202.jpg,264,1,251,28,3,4,ok
3563,anger/4203.jpg,508,1,480,28,3,4,ok
3564,anger/4204.jpg,869,1,719,28,3,4,ok
3565,anger/4205.jpg,490,1,432,28,3,4,ok
3566,anger/4206.jpg,296,1,239,28,3,4,ok
3567,anger/4207.jpg,213,1,185,28,3,4,ok
3568,anger/4208.jpg,764,1,702,28,3,4,ok
3569,anger/4209.jpg,239,1,231,28,3,4,ok
3570,anger/421.jpg,210,1,178,28,3,4,ok
3571,anger/4210.jpg,171,1,134,28,3,4,ok
3572,anger/4211.jpg,576,1,556,28,3,4,ok
3573,anger/4212.jpg,590,1,499,28,3,4,ok
3574,anger/4213.jpg,332,1,280,28,3,4,ok
3575,anger/4214.jpg,165,1,154,28,3,4,ok
3576,anger/4215.jpg,239,1,180,28,3,4,ok
3577,anger/4216.jpg,320,1,286,28,3,4,ok
3578,anger/4217.jpg,463,1,436,28,3,4,ok
3579,anger/4218.jpg,651,1,543,28,3,4,ok
3580,anger/4219.jpg,227,1,227,28,3,4,ok
3581,anger/422.jpg,1140,1,992,28,3,4,ok
3582,anger/4220.jpg,368,1,267,28,3,4,ok
3583,anger/4221.jpg,176,1,176,28,3,4,ok
3584,anger/4222.jpg,395,1,383,28,3,4,ok
3585,anger/4223.jpg,309,1,298,28,3,4,ok
3586,anger/4224.jpg,538,1,472,28,3,4,ok
3587,anger/4225.jpg,405,1,392,28,3,4,ok
3588,anger/4226.jpg,1056,1,995,28,3,4,ok
3589,anger/4227.jpg,217,1,183,28,3,4,ok
3590,anger/4228.jpg,243,1,169,28,3,4,ok
3591,anger/4229.jpg,214,1,199,28,3,4,ok
3592,anger/423.jpg,306,1,281,28,3,4,ok
3593,anger/4230.jpg,360,1,290,28,3,4,ok
3594,anger/4231.jpg,2024,1,1696,28,3,4,ok
3595,anger/4232.jpg,245,1,216,28,3,4,ok
3596,anger/4233.jpg,222,1,222,28,3,4,ok
3597,anger/4234.jpg,234,1,204,28,3,4,ok
3598,anger/4235.jpg,627,1,503,28,3,4,ok
3599,anger/4236.jpg,405,1,334,28,3,4,ok
3600,anger/4237.jpg,496,1,432,28,3,4,ok
3601,anger/4238.jpg,1111,1,779,28,3,4,ok
3602,anger/4239.jpg,360,1,339,28,3,4,ok
3603,anger/424.jpg,890,1,709,28,3,4,ok
3604,anger/4240.jpg,312,1,274,28,3,4,ok
3605,anger/4241.jpg,1077,1,1048,28,3,4,ok
3606,anger/4242.jpg,210,1,197,28,3,4,ok
3607,anger/4243.jpg,243,1,191,28,3,4,ok
3608,anger/4244.jpg,329,1,308,28,3,4,ok
3609,anger/4245.jpg,334,1,264,28,3,4,ok
3610,anger/4246.jpg,630,1,547,28,3,4,ok
3611,anger/4247.jpg,591,1,490,28,3,4,ok
3612,anger/4248.jpg,824,1,676,28,3,4,ok
3613,anger/4249.jpg,192,1,134,28,3,4,ok
3614,anger/425.jpg,411,1,371,28,3,4,ok
3615,anger/4250.jpg,581,1,515,28,3,4,ok
3616,anger/4251.jpg,312,1,304,28,3,4,ok
3617,anger/4252.jpg,557,1,508,28,3,4,ok
3618,anger/4253.jpg,577,1,555,28,3,4,ok
3619,anger/4254.jpg,497,1,493,28,3,4,ok
3620,anger/4255.jpg,2639,1,2288,28,3,4,ok
3621,anger/4256.jpg,252,1,232,28,3,4,ok
3622,anger/4257.jpg,3298,1,3298,28,3,4,ok
3623,anger/4258.jpg,184,1,174,28,3,4,ok
3624,anger/4259.jpg,168,1,120,28,3,4,ok
3625,anger/426.jpg,292,1,269,29,3,5,ok
3626,anger/4260.jpg,842,1,700,29,3,5,ok
3627,anger/4261.jpg,236,1,203,29,3,5,ok
3628,anger/4262.jpg,774,1,673,29,3,5,ok
3629,anger/4263.jpg,203,1,193,29,3,5,ok
3630,anger/4264.jpg,158,1,158,29,3,5,ok
3631,anger/4265.jpg,429,1,339,29,3,5,ok
3632,anger/4266.jpg,135,1,135,29,3,5,ok
3633,anger/4267.jpg,777,1,668,29,3,5,ok
3634,anger/4268.jpg,658,1,658,29,3,5,ok
3635,anger/4269.jpg,220,1,179,29,3,5,ok
3636,anger/427.jpg,187,1,165,29,3,5,ok
3637,anger/4270.jpg,183,1,157,29,3,5,ok
3638,anger/4271.jpg,750,1,660,29,3,5,ok
3639,anger/4272.jpg,257,1,257,29,3,5,ok
3640,anger/4273.jpg,260,1,243,29,3,5,ok
3641,anger/4274.jpg,998,1,952,29,3,5,ok
3642,anger/4275.jpg,588,1,588,29,3,5,ok
3643,anger/4276.jpg,253,1,213,29,3,5,ok
3644,anger/4277.jpg,179,1,143,29,3,5,ok
3645,anger/4278.jpg,270,1,270,29,3,5,ok
3646,anger/4279.jpg,443,1,347,29,3,5,ok
3647,anger/428.jpg,259,1,258,29,3,5,ok
3648,anger/4280.jpg,213,1,176,29,3,5,ok
3649,anger/4281.jpg,154,1,130,29,3,5,ok
3650,anger/4282.jpg,204,1,182,29,3,5,ok
3651,anger/4283.jpg,217,1,180,29,3,5,ok
3652,anger/4284.jpg,239,1,221,29,3,5,ok
3653,anger/4285.jpg,401,1,343,29,3,5,ok
3654,anger/4286.jpg,689,1,584,29,3,5,ok
3655,anger/4287.jpg,869,1,784,29,3,5,ok
3656,anger/4288.jpg,176,1,112,29,3,5,ok
3657,anger/4289.jpg,835,1,731,29,3,5,ok
3658,anger/429.jpg,1191,1,938,29,3,5,ok
3659,anger/4290.jpg,628,1,576,29,3,5,ok
3660,anger/4291.jpg,591,1,527,29,3,5,ok
3661,anger/4292.jpg,205,1,192,29,3,5,ok
3662,anger/4293.jpg,192,1,139,29,3,5,ok
3663,anger/4294.jpg,721,1,626,29,3,5,ok
3664,anger/4295.jpg,284,1,243,29,3,5,ok
3665,anger/4296.jpg,171,1,159,29,3,5,ok
3666,anger/4297.jpg,141,1,128,29,3,5,ok
3667,anger/4298.jpg,211,1,187,29,3,5,ok
3668,anger/4299.jpg,214,1,208,29,3,5,ok
3669,anger/43.jpg,659,1,605,29,3,5,ok
3670,anger/430.jpg,1233,1,1002,29,3,5,ok
3671,anger/4300.jpg,636,1,588,29,3,5,ok
3672,anger/4301.jpg,221,1,177,29,3,5,ok
3673,anger/4302.jpg,169,1,169,29,3,5,ok
3674,anger/4303.jpg,444,1,428,29,3,5,ok
3675,anger/4304.jpg,295,1,243,29,3,5,ok
3676,anger/4305.jpg,706,1,679,29,3,5,ok
3677,anger/4306.jpg,411,1,337,29,3,5,ok
3678,anger/4307.jpg,436,1,407,29,3,5,ok
3679,anger/4308.jpg,721,1,637,29,3,5,ok
3680,anger/4309.jpg,343,1,265,29,3,5,ok
3681,anger/431.jpg,258,1,258,29,3,5,ok
3682,anger/4310.jpg,526,1,484,29,3,5,ok
3683,anger/4311.jpg,936,1,773,29,3,5,ok
3684,anger/4312.jpg,356,1,356,29,3,5,ok
3685,anger/4313.jpg,327,1,263,29,3,5,ok
3686,anger/4314.jpg,231,1,188,29,3,5,ok
3687,anger/4315.jpg,234,1,205,29,3,5,ok
3688,anger/4316.jpg,923,1,821,29,3,5,ok
3689,anger/4317.jpg,395,1,382,29,3,5,ok
3690,anger/4318.jpg,299,1,268,29,3,5,ok
3691,anger/4319.jpg,413,1,369,29,3,5,ok
3692,anger/432.jpg,880,1,749,29,3,5,ok
3693,anger/4320.jpg,1416,1,1242,29,3,5,ok
3694,anger/4321.jpg,193,1,159,29,3,5,ok
3695,anger/4322.jpg,585,1,542,29,3,5,ok
3696,anger/4323.jpg,236,1,170,29,3,5,ok
3697,anger/4324.jpg,311,1,305,29,3,5,ok
3698,anger/4325.jpg,435,1,366,29,3,5,ok
